Time [s],Packet ID,MOSI,MISO
247.356737187499988,1032,0xFF,0x4E
247.356764749999996,1032,0xFF,0xDA
247.356792312500005,1032,0xFF,0x3A
247.457675499999993,1033,0xF4,0xFF
247.823337874999993,1034,0x1A,0xFF
247.823365187500002,1034,0x02,0xFF
247.823403312500005,1034,0xFF,0x17
247.823430812499993,1034,0xFF,0xEA
247.823458437499994,1034,0xFF,0x3A
247.924374875000012,1035,0xF4,0xFF
248.290094937499987,1036,0x1A,0xFF
248.290122187500003,1036,0x02,0xFF
248.290160250000014,1036,0xFF,0xC8
248.290187750000001,1036,0xFF,0xF0
248.290215312500010,1036,0xFF,0x3A
248.391118062499999,1037,0xF4,0xFF
248.756693312500005,1038,0x1A,0xFF
248.756720625000014,1038,0x02,0xFF
248.756758749999989,1038,0xFF,0x6B
248.756786312499997,1038,0xFF,0x0D
248.756813812500013,1038,0xFF,0x3B
248.857716750000009,1039,0xF4,0xFF
249.223329874999990,1040,0x1A,0xFF
249.223357125000007,1040,0x02,0xFF
249.223395187499989,1040,0xFF,0x2D
249.223422749999997,1040,0xFF,0xD6
249.223450312500006,1040,0xFF,0x3A
249.324302499999988,1041,0xF4,0xFF
249.689849687499986,1042,0x1A,0xFF
249.689876937500003,1042,0x02,0xFF
249.689915062500006,1042,0xFF,0xC3
249.689942562499994,1042,0xFF,0xF4
249.689970125000002,1042,0xFF,0x3A
249.790832625000007,1043,0xF4,0xFF
250.156396062499994,1044,0x1A,0xFF
250.156423312500010,1044,0x02,0xFF
250.156461374999992,1044,0xFF,0x70
250.156488812499987,1044,0xFF,0xF4
250.156516374999995,1044,0xFF,0x3A
250.257355999999987,1045,0xF4,0xFF
250.622836750000005,1046,0x1A,0xFF
250.622863999999993,1046,0x02,0xFF
250.622902062500003,1046,0xFF,0x70
250.622929562499991,1046,0xFF,0xEF
250.622957187499992,1046,0xFF,0x3A
250.723820625000002,1047,0xF4,0xFF
251.090306312499990,1048,0x1A,0xFF
251.090333625000000,1048,0x02,0xFF
251.090371624999989,1048,0xFF,0x16
251.090399062500012,1048,0xFF,0xEC
251.090426624999992,1048,0xFF,0x3A
251.191261625000010,1049,0xF4,0xFF
251.556793999999996,1050,0x1A,0xFF
251.556821312500006,1050,0x02,0xFF
251.556859437500009,1050,0xFF,0xF3
251.556886999999989,1050,0xFF,0xF3
251.556914624999990,1050,0xFF,0x3A
251.657796875000003,1051,0xF4,0xFF
252.023474749999991,1052,0x1A,0xFF
252.023502062500000,1052,0x02,0xFF
252.023540125000011,1052,0xFF,0xEB
252.023567750000012,1052,0xFF,0xE5
252.023595312499992,1052,0xFF,0x3A
252.124456250000009,1053,0xF4,0xFF
252.490091312499999,1054,0x1A,0xFF
252.490118625000008,1054,0x02,0xFF
252.490156687499990,1054,0xFF,0x20
252.490184125000013,1054,0xFF,0xEB
252.490211687499993,1054,0xFF,0x3A
252.591122187499991,1055,0xF4,0xFF
252.956720375000003,1056,0x1A,0xFF
252.956747687500012,1056,0x02,0xFF
252.956785812499987,1056,0xFF,0x2A
252.956813312500003,1056,0xFF,0x00
252.956840687500005,1056,0xFF,0x3B
253.057698812500007,1057,0xF4,0xFF
253.423155937500013,1058,0x1A,0xFF
253.423183187500001,1058,0x02,0xFF
253.423221312500004,1058,0xFF,0x6A
253.423248812499992,1058,0xFF,0xD9
253.423276375000000,1058,0xFF,0x3A
253.524131750000009,1059,0xF4,0xFF
253.890664249999986,1060,0x1A,0xFF
253.890691562499995,1060,0x02,0xFF
253.890729687499999,1060,0xFF,0x73
253.890757250000007,1060,0xFF,0xE8
253.890784749999995,1060,0xFF,0x3A
253.991647124999986,1061,0xF4,0xFF
254.357430499999992,1062,0x1A,0xFF
254.357457812500002,1062,0x02,0xFF
254.357495937500005,1062,0xFF,0x82
254.357523437499992,1062,0xFF,0xF4
254.357551000000001,1062,0xFF,0x3A
254.458493500000003,1063,0xF4,0xFF
254.824140000000000,1064,0x1A,0xFF
254.824167312500009,1064,0x02,0xFF
254.824205374999991,1064,0xFF,0xC0
254.824232812499986,1064,0xFF,0xE3
254.824260374999994,1064,0xFF,0x3A
254.925111437499993,1065,0xF4,0xFF
255.290599125000000,1066,0x1A,0xFF
255.290626374999988,1066,0x02,0xFF
255.290664499999991,1066,0xFF,0x8C
255.290691937499986,1066,0xFF,0xF7
255.290719625000008,1066,0xFF,0x3A
255.391578437499987,1067,0xF4,0xFF
255.757249500000000,1068,0x1A,0xFF
255.757276749999988,1068,0x02,0xFF
255.757314874999992,1068,0xFF,0x68
255.757342375000007,1068,0xFF,0xF3
255.757370000000009,1068,0xFF,0x3A
255.858242437499996,1069,0xF4,0xFF
256.223805125000013,1070,0x1A,0xFF
256.223832374999972,1070,0x02,0xFF
256.223870499999975,1070,0xFF,0x2C
256.223898000000020,1070,0xFF,0xD5
256.223925562500028,1070,0xFF,0x3A
256.324818312499985,1071,0xF4,0xFF
256.690408937500024,1072,0x1A,0xFF
256.690436187499984,1072,0x02,0xFF
256.690474250000022,1072,0xFF,0xB0
256.690501750000010,1072,0xFF,0xFB
256.690529374999983,1072,0xFF,0x3A
256.791376875000026,1073,0xF4,0xFF
257.157075187500027,1074,0x1A,0xFF
257.157102500000008,1074,0x02,0xFF
257.157140625000011,1074,0xFF,0xAF
257.157168187500019,1074,0xFF,0xE6
257.157195812499992,1074,0xFF,0x3A
257.258094000000028,1075,0xF4,0xFF
257.623809875000006,1076,0x1A,0xFF
257.623837125000023,1076,0x02,0xFF
257.623875250000026,1076,0xFF,0x2D
257.623902812499978,1076,0xFF,0xFF
257.623930499999972,1076,0xFF,0x3A
257.724785750000024,1077,0xF4,0xFF
258.090404250000006,1078,0x1A,0xFF
258.090431562499987,1078,0x02,0xFF
258.090469625000026,1078,0xFF,0xE5
258.090497187499977,1078,0xFF,0xC6
258.090524749999986,1078,0xFF,0x3A
258.191416937499980,1079,0xF4,0xFF
258.557017750000000,1080,0x1A,0xFF
258.557045062499981,1080,0x02,0xFF
258.557083125000020,1080,0xFF,0xF8
258.557110749999993,1080,0xFF,0xC8
258.557138187500016,1080,0xFF,0x3A
258.658015187499984,1081,0xF4,0xFF
259.023713062500008,1082,0x1A,0xFF
259.023740374999988,1082,0x02,0xFF
259.023778437500027,1082,0xFF,0x14
259.023805874999994,1082,0xFF,0x1A
259.023833312500017,1082,0xFF,0x3B
259.124743374999980,1083,0xF4,0xFF
259.490520312499996,1084,0x1A,0xFF
259.490547624999977,1084,0x02,0xFF
259.490585687500015,1084,0xFF,0x10
259.490613124999982,1084,0xFF,0xEA
259.490640687499990,1084,0xFF,0x3A
259.591558312500013,1085,0xF4,0xFF
259.957339562500010,1086,0x1A,0xFF
259.957366812500027,1086,0x02,0xFF
259.957404937499973,1086,0xFF,0x3D
259.957432499999982,1086,0xFF,0xEB
259.957460125000011,1086,0xFF,0x3A
260.058372374999976,1087,0xF4,0xFF
260.424108687499995,1088,0x1A,0xFF
260.424135999999976,1088,0x02,0xFF
260.424174062500015,1088,0xFF,0x29
260.424201562500002,1088,0xFF,0xE0
260.424229062499990,1088,0xFF,0x3A
260.525146375000020,1089,0xF4,0xFF
260.890980249999984,1090,0x1A,0xFF
260.891007562500022,1090,0x02,0xFF
260.891045625000004,1090,0xFF,0x44
260.891073124999991,1090,0xFF,0x15
260.891100624999979,1090,0xFF,0x3B
260.992046687500022,1091,0xF4,0xFF
261.357840624999994,1092,0x1A,0xFF
261.357867875000011,1092,0x02,0xFF
261.357906000000014,1092,0xFF,0x41
261.357933437499980,1092,0xFF,0xF4
261.357961062500010,1092,0xFF,0x3A
261.458894375000000,1093,0xF4,0xFF
261.824603312500017,1094,0x1A,0xFF
261.824630562499976,1094,0x02,0xFF
261.824668625000015,1094,0xFF,0x9C
261.824696187500024,1094,0xFF,0x06
261.824723624999990,1094,0xFF,0x3B
261.925626125000008,1095,0xF4,0xFF
262.290420125000026,1096,0x1A,0xFF
262.290447437500006,1096,0x02,0xFF
262.290485499999988,1096,0xFF,0x09
262.290512999999976,1096,0xFF,0xF2
262.290540562499984,1096,0xFF,0x3A
262.391468187499981,1097,0xF4,0xFF
262.757208624999976,1098,0x1A,0xFF
262.757235874999992,1098,0x02,0xFF
262.757273999999995,1098,0xFF,0x9F
262.757301562500004,1098,0xFF,0xE7
262.757329187499977,1098,0xFF,0x3A
262.858240312500016,1099,0xF4,0xFF
263.223956499999986,1100,0x1A,0xFF
263.223983812500023,1100,0x02,0xFF
263.224021875000005,1100,0xFF,0x6D
263.224049437500014,1100,0xFF,0xEB
263.224077062499987,1100,0xFF,0x3A
263.324963374999982,1101,0xF4,0xFF
263.690820250000002,1102,0x1A,0xFF
263.690847562499982,1102,0x02,0xFF
263.690885687499986,1102,0xFF,0xCE
263.690913249999994,1102,0xFF,0xFB
263.690940937499988,1102,0xFF,0x3A
263.791883187499991,1103,0xF4,0xFF
264.157663312500006,1104,0x1A,0xFF
264.157690562500022,1104,0x02,0xFF
264.157728687500025,1104,0xFF,0x49
264.157756187500013,1104,0xFF,0x08
264.157783624999979,1104,0xFF,0x3B
264.258695312499981,1105,0xF4,0xFF
264.624400562500000,1106,0x1A,0xFF
264.624427812500016,1106,0x02,0xFF
264.624465874999999,1106,0xFF,0x9D
264.624493437500007,1106,0xFF,0xDF
264.624521125000001,1106,0xFF,0x3A
264.725383562499985,1107,0xF4,0xFF
265.090990874999989,1108,0x1A,0xFF
265.091018187500026,1108,0x02,0xFF
265.091056250000008,1108,0xFF,0x36
265.091083812500017,1108,0xFF,0xED
265.091111437499990,1108,0xFF,0x3A
265.191971874999979,1109,0xF4,0xFF
265.557539687500025,1110,0x1A,0xFF
265.557566937499985,1110,0x02,0xFF
265.557605000000024,1110,0xFF,0xD9
265.557632562499975,1110,0xFF,0xEF
265.557660187500005,1110,0xFF,0x3A
265.658497687500017,1111,0xF4,0xFF
266.024050312499980,1112,0x1A,0xFF
266.024077562499997,1112,0x02,0xFF
266.024115624999979,1112,0xFF,0xEF
266.024143250000009,1112,0xFF,0xC5
266.024170812500017,1112,0xFF,0x3A
266.124981937500024,1113,0xF4,0xFF
266.491553249999981,1114,0x1A,0xFF
266.491580562500019,1114,0x02,0xFF
266.491618625000001,1114,0xFF,0xD3
266.491646249999974,1114,0xFF,0xB3
266.491673812499982,1114,0xFF,0x3A
266.592539750000014,1115,0xF4,0xFF
266.958161437499996,1116,0x1A,0xFF
266.958188749999977,1116,0x02,0xFF
266.958226874999980,1116,0xFF,0x94
266.958254375000024,1116,0xFF,0xE1
266.958281875000011,1116,0xFF,0x3A
267.059156312500022,1117,0xF4,0xFF
267.424689750000027,1118,0x1A,0xFF
267.424716999999987,1118,0x02,0xFF
267.424755062500026,1118,0xFF,0x3B
267.424782624999978,1118,0xFF,0xB8
267.424810125000022,1118,0xFF,0x3A
267.525667062500020,1119,0xF4,0xFF
267.891141187500011,1120,0x1A,0xFF
267.891168499999992,1120,0x02,0xFF
267.891206562499974,1120,0xFF,0x38
267.891234062500018,1120,0xFF,0xAD
267.891261625000027,1120,0xFF,0x3A
267.992139437499986,1121,0xF4,0xFF
268.357753749999972,1122,0x1A,0xFF
268.357781062500010,1122,0x02,0xFF
268.357819124999992,1122,0xFF,0xC6
268.357846624999979,1122,0xFF,0xD6
268.357874250000009,1122,0xFF,0x3A
268.458760250000012,1123,0xF4,0xFF
268.824369187499997,1124,0x1A,0xFF
268.824396499999978,1124,0x02,0xFF
268.824434562500016,1124,0xFF,0xB4
268.824462062500004,1124,0xFF,0xDC
268.824489625000012,1124,0xFF,0x3A
268.925356312500014,1125,0xF4,0xFF
269.290992062499981,1126,0x1A,0xFF
269.291019375000019,1126,0x02,0xFF
269.291057437500001,1126,0xFF,0x65
269.291085000000010,1126,0xFF,0xFB
269.291112624999982,1126,0xFF,0x3A
269.391942500000027,1127,0xF4,0xFF
269.758404750000011,1128,0x1A,0xFF
269.758432062499992,1128,0x02,0xFF
269.758470124999974,1128,0xFF,0xBA
269.758497687499982,1128,0xFF,0xE6
269.758525249999991,1128,0xFF,0x3A
269.859359874999996,1129,0xF4,0xFF
270.224859250000009,1130,0x1A,0xFF
270.224886562499989,1130,0x02,0xFF
270.224924625000028,1130,0xFF,0xC5
270.224952187499980,1130,0xFF,0xF7
270.224979812500010,1130,0xFF,0x3A
270.325822062499981,1131,0xF4,0xFF
270.691357625000023,1132,0x1A,0xFF
270.691384874999983,1132,0x02,0xFF
270.691422937500022,1132,0xFF,0x22
270.691450374999988,1132,0xFF,0xE7
270.691478000000018,1132,0xFF,0x3A
270.792340312500016,1133,0xF4,0xFF
271.157825187500009,1134,0x1A,0xFF
271.157852437500026,1134,0x02,0xFF
271.157890500000008,1134,0xFF,0x64
271.157917999999995,1134,0xFF,0xEE
271.157945625000025,1134,0xFF,0x3A
271.258796374999974,1135,0xF4,0xFF
271.625280625000016,1136,0x1A,0xFF
271.625307874999976,1136,0x02,0xFF
271.625345999999979,1136,0xFF,0x7D
271.625373562499988,1136,0xFF,0xE1
271.625401124999996,1136,0xFF,0x3A
271.726266124999995,1137,0xF4,0xFF
272.091752250000013,1138,0x1A,0xFF
272.091779562499994,1138,0x02,0xFF
272.091817624999976,1138,0xFF,0x94
272.091845125000020,1138,0xFF,0xEA
272.091872687499972,1138,0xFF,0x3A
272.192740125000000,1139,0xF4,0xFF
272.558287749999977,1140,0x1A,0xFF
272.558315062500014,1140,0x02,0xFF
272.558353124999996,1140,0xFF,0xE3
272.558380750000026,1140,0xFF,0xE0
272.558408187499992,1140,0xFF,0x3A
272.659244999999999,1141,0xF4,0xFF
273.024768812499985,1142,0x1A,0xFF
273.024796062500002,1142,0x02,0xFF
273.024834124999984,1142,0xFF,0x1B
273.024861687499993,1142,0xFF,0xD4
273.024889187499980,1142,0xFF,0x3A
273.125721812499989,1143,0xF4,0xFF
273.491264875000013,1144,0x1A,0xFF
273.491292187499994,1144,0x02,0xFF
273.491330249999976,1144,0xFF,0x83
273.491357750000020,1144,0xFF,0x01
273.491385187499986,1144,0xFF,0x3B
273.592275625000013,1145,0xF4,0xFF
273.957925875000001,1146,0x1A,0xFF
273.957953187499982,1146,0x02,0xFF
273.957991250000021,1146,0xFF,0xA1
273.958018750000008,1146,0xFF,0xEA
273.958046312500016,1146,0xFF,0x3A
274.058921750000025,1147,0xF4,0xFF
274.425490249999996,1148,0x1A,0xFF
274.425517500000012,1148,0x02,0xFF
274.425555625000015,1148,0xFF,0x44
274.425583062499982,1148,0xFF,0xF4
274.425610624999990,1148,0xFF,0x3A
274.526448437499994,1149,0xF4,0xFF
274.891941374999988,1150,0x1A,0xFF
274.891968687500025,1150,0x02,0xFF
274.892006687499986,1150,0xFF,0xCC
274.892034187499974,1150,0xFF,0xDB
274.892061812500003,1150,0xFF,0x3A
274.992867624999974,1151,0xF4,0xFF
275.358301125000025,1152,0x1A,0xFF
275.358328374999985,1152,0x02,0xFF
275.358366437500024,1152,0xFF,0xDF
275.358394062499997,1152,0xFF,0xDD
275.358421687500027,1152,0xFF,0x3A
